id,userId,quizId,score,completedAt,id_user,firstName,lastName,email,teamId,departmentId,createdAt,password,id_quiz,courseId,title,createdAt_quiz
168,557,102,64,2024-10-09 06:04:30.602,557,Alicia,Erdman-Christiansen,Winfield.Hegmann@yahoo.com,229,212,2024-10-09 06:04:26.878,ce5eqR3kzPTAIz3,102,154,Quiz 1: Variables and Data Types,2024-10-09 06:04:29.058
174,545,105,78,2024-10-09 06:04:30.602,545,Torrey,Terry,Timothy.Sauer@yahoo.com,232,215,2024-10-09 06:04:26.878,mM7DVMs7e2Ubeak,105,152,Quiz 2: Memory Management,2024-10-09 06:04:29.156
163,587,91,41,2024-10-09 06:04:30.601,587,Madie,Rau,Lee.Heathcote@yahoo.com,223,211,2024-10-09 06:04:26.879,E5ldV9u9E3As3Ux,91,146,Quiz 2: Network Protocols,2024-10-09 06:04:28.700
181,540,105,26,2024-10-09 06:04:30.602,540,Gladyce,Kozey,Milo_Reynolds@gmail.com,230,213,2024-10-09 06:04:26.878,5F7K5etEQxB9cJj,105,152,Quiz 2: Memory Management,2024-10-09 06:04:29.156
187,579,96,25,2024-10-09 06:04:30.603,579,Vernie,Medhurst,Abbigail.Davis@gmail.com,223,212,2024-10-09 06:04:26.878,QIQ2NYMJZe8Fghv,96,149,Quiz 1: JavaScript Basics,2024-10-09 06:04:28.870
193,519,104,97,2024-10-09 06:04:30.603,519,Armand,Kunde,Jessyca.Conroy16@yahoo.com,229,212,2024-10-09 06:04:26.876,jERmBLfS9BcR4nB,104,152,Quiz 1: Network Protocols,2024-10-09 06:04:29.127
200,534,94,90,2024-10-09 06:04:30.603,534,Alexandria,Labadie,Nat_Rice@hotmail.com,223,213,2024-10-09 06:04:26.877,h5cD6PzJVsIAXYi,94,158,Quiz 1: Design Patterns,2024-10-09 06:04:28.800
204,539,103,90,2024-10-09 06:04:30.603,539,Francis,Wisozk,Burdette_Fisher53@yahoo.com,231,213,2024-10-09 06:04:26.877,XGkExIhIoU6jF1n,103,154,Quiz 2: Authentication Methods,2024-10-09 06:04:29.097
206,539,90,36,2024-10-09 06:04:30.603,539,Francis,Wisozk,Burdette_Fisher53@yahoo.com,231,213,2024-10-09 06:04:26.877,XGkExIhIoU6jF1n,90,146,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:28.674
216,553,88,35,2024-10-09 06:04:30.603,553,Ramon,Jaskolski,Janick.Abbott@yahoo.com,228,211,2024-10-09 06:04:26.878,X_iyV39VA6NeLMP,88,144,Quiz 1: Unsupervised Learning,2024-10-09 06:04:28.619
217,541,84,60,2024-10-09 06:04:30.603,541,Lance,Treutel,Geoffrey13@gmail.com,228,211,2024-10-09 06:04:26.878,ehJ4eJqu5sSpfxG,84,151,Quiz 1: Supervised Learning,2024-10-09 06:04:28.481
229,569,84,55,2024-10-09 06:04:30.604,569,Daren,Wisozk,Loren_Dickinson30@yahoo.com,228,211,2024-10-09 06:04:26.878,uXEJ25AGYvBGXhj,84,151,Quiz 1: Supervised Learning,2024-10-09 06:04:28.481
231,556,102,21,2024-10-09 06:04:30.604,556,Irving,Hayes,Caesar_Stark@hotmail.com,227,212,2024-10-09 06:04:26.878,hCshcEM8bYRXzFZ,102,154,Quiz 1: Variables and Data Types,2024-10-09 06:04:29.058
243,536,120,49,2024-10-09 06:04:30.604,536,Nash,Rempel,Michael52@yahoo.com,231,212,2024-10-09 06:04:26.877,uZUADbHdHSW6oZB,120,159,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:29.777
244,536,116,24,2024-10-09 06:04:30.604,536,Nash,Rempel,Michael52@yahoo.com,231,212,2024-10-09 06:04:26.877,uZUADbHdHSW6oZB,116,143,Quiz 1: Memory Management,2024-10-09 06:04:29.539
256,551,117,34,2024-10-09 06:04:30.604,551,Aaliyah,Legros,Hilario.Littel32@gmail.com,228,211,2024-10-09 06:04:26.878,AK4YFjg6__OP4UV,117,143,Quiz 2: Design Patterns,2024-10-09 06:04:29.578
258,548,99,83,2024-10-09 06:04:30.604,548,Salma,Prohaska,Reuben_Harber@yahoo.com,229,211,2024-10-09 06:04:26.878,ga7VjVmXsV93oGo,99,162,Quiz 2: Encryption Techniques,2024-10-09 06:04:28.961
263,561,123,47,2024-10-09 06:04:30.604,561,Thaddeus,Shields,Muriel.Willms@gmail.com,226,211,2024-10-09 06:04:26.878,IrspGTIYg6bJhjr,123,156,Quiz 2: Functions and Methods,2024-10-09 06:04:30.043
268,580,94,36,2024-10-09 06:04:30.604,580,Lottie,Davis,Kenna.Stamm71@hotmail.com,227,211,2024-10-09 06:04:26.879,xPv1GmuC0JZyxy_,94,158,Quiz 1: Design Patterns,2024-10-09 06:04:28.800
274,615,123,15,2024-10-09 06:04:30.604,615,Ilene,Goodwin,Fletcher.Wehner@gmail.com,230,215,2024-10-09 06:04:26.879,ZCAeh7N8PCah0Em,123,156,Quiz 2: Functions and Methods,2024-10-09 06:04:30.043
280,558,90,9,2024-10-09 06:04:30.604,558,Alfredo,Goyette,Marina84@hotmail.com,230,214,2024-10-09 06:04:26.878,v3YhGMrSxwdeunP,90,146,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:28.674
284,641,110,53,2024-10-09 06:04:30.604,641,Damion,Ruecker,Manuel.Ward3@hotmail.com,226,211,2024-10-09 06:04:26.880,yLvdefmovMc8KZ9,110,148,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.311
286,641,102,67,2024-10-09 06:04:30.604,641,Damion,Ruecker,Manuel.Ward3@hotmail.com,226,211,2024-10-09 06:04:26.880,yLvdefmovMc8KZ9,102,154,Quiz 1: Variables and Data Types,2024-10-09 06:04:29.058
299,660,90,14,2024-10-09 06:04:30.617,660,Alta,Towne,Jocelyn.Boehm@yahoo.com,225,212,2024-10-09 06:04:26.880,L_vV5AxzY4XvqCH,90,146,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:28.674
304,664,101,76,2024-10-09 06:04:30.617,664,Marc,Bartell,Ahmad.Smitham@yahoo.com,226,214,2024-10-09 06:04:26.881,0PGKzxIJNCdgZ7c,101,161,Quiz 2: Supervised Learning,2024-10-09 06:04:29.023
309,669,96,46,2024-10-09 06:04:30.617,669,Geoffrey,Ziemann,Trever47@hotmail.com,232,215,2024-10-09 06:04:26.881,nHQjorMXwdiLJb4,96,149,Quiz 1: JavaScript Basics,2024-10-09 06:04:28.870
319,573,87,23,2024-10-09 06:04:30.618,573,Kimberly,Mohr,Anna94@yahoo.com,229,215,2024-10-09 06:04:26.878,dJ7qDm3_88ZS4HZ,87,145,Quiz 2: HTML and CSS,2024-10-09 06:04:28.591
322,593,100,18,2024-10-09 06:04:30.618,593,Tomas,Haley,Emory_Corkery@gmail.com,227,211,2024-10-09 06:04:26.879,Wh2DkYcgrTySzsS,100,161,Quiz 1: Software Development Life Cycle,2024-10-09 06:04:28.990
330,594,96,96,2024-10-09 06:04:30.618,594,Jarret,Gleason,Peggie_Bergstrom-MacGyver@hotmail.com,228,212,2024-10-09 06:04:26.879,wjKmGKUA8cNS1Ek,96,149,Quiz 1: JavaScript Basics,2024-10-09 06:04:28.870
332,578,101,90,2024-10-09 06:04:30.618,578,Lempi,Nader,Sandrine_Kuphal@gmail.com,230,215,2024-10-09 06:04:26.878,YtIMJvihBn1VSlO,101,161,Quiz 2: Supervised Learning,2024-10-09 06:04:29.023
343,618,95,18,2024-10-09 06:04:30.618,618,Vanessa,Lehner,Sandra63@hotmail.com,231,215,2024-10-09 06:04:26.879,Q6dLq2dBjV8W_qI,95,158,Quiz 2: Variables and Data Types,2024-10-09 06:04:28.843
347,581,108,24,2024-10-09 06:04:30.618,581,Dock,Gleason,Raphael.Runolfsdottir@gmail.com,225,215,2024-10-09 06:04:26.878,FnoCtLhJi300975,108,150,Quiz 1: Encryption Techniques,2024-10-09 06:04:29.238
358,686,119,31,2024-10-09 06:04:30.618,686,Emery,Predovic,Erling_Kovacek@yahoo.com,227,211,2024-10-09 06:04:26.881,dXbziJaKUtPUSF6,119,153,Quiz 2: Control Structures,2024-10-09 06:04:29.700
359,683,110,41,2024-10-09 06:04:30.618,683,Cordelia,Spencer,Marcel_Lang@yahoo.com,230,215,2024-10-09 06:04:26.881,5I1EH3sKRT_NGqK,110,148,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.311
370,619,87,79,2024-10-09 06:04:30.618,619,Keith,Zemlak-Weber,Dakota.Satterfield@hotmail.com,225,211,2024-10-09 06:04:26.879,9nP2OKhDzadPzoc,87,145,Quiz 2: HTML and CSS,2024-10-09 06:04:28.591
372,633,90,61,2024-10-09 06:04:30.618,633,Dion,Thompson,Roscoe_Paucek@hotmail.com,223,214,2024-10-09 06:04:26.880,HIwqotvtH7NIV8e,90,146,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:28.674
382,633,113,51,2024-10-09 06:04:30.618,633,Dion,Thompson,Roscoe_Paucek@hotmail.com,223,214,2024-10-09 06:04:26.880,HIwqotvtH7NIV8e,113,160,Quiz 2: Functions and Methods,2024-10-09 06:04:29.399
391,597,111,95,2024-10-09 06:04:30.618,597,Robb,Lebsack,Ivy55@hotmail.com,229,213,2024-10-09 06:04:26.879,G16BnovO7tyJCwg,111,148,Quiz 2: Encryption Techniques,2024-10-09 06:04:29.346
397,608,99,46,2024-10-09 06:04:30.618,608,Brook,Schoen,Carole_Bogisich@yahoo.com,230,213,2024-10-09 06:04:26.879,3NsNlTNRGKwbxMc,99,162,Quiz 2: Encryption Techniques,2024-10-09 06:04:28.961
405,640,109,36,2024-10-09 06:04:30.619,640,Leon,Breitenberg,Melyna85@gmail.com,229,211,2024-10-09 06:04:26.880,W72ccMtBZbuM2Ao,109,150,Quiz 2: Memory Management,2024-10-09 06:04:29.276
409,603,87,20,2024-10-09 06:04:30.619,603,Abby,Ziemann,Leland_Schowalter-Wintheiser80@hotmail.com,228,212,2024-10-09 06:04:26.879,wR1SDliDjoAVuWP,87,145,Quiz 2: HTML and CSS,2024-10-09 06:04:28.591
419,617,122,15,2024-10-09 06:04:30.619,617,Tianna,Bednar,Michaela_Hermiston@yahoo.com,223,212,2024-10-09 06:04:26.879,jswzj6Ce5ZiyR3m,122,156,Quiz 1: Process Management,2024-10-09 06:04:29.909
421,609,105,29,2024-10-09 06:04:30.619,609,Lynn,Simonis,Amanda.Bauch4@yahoo.com,228,214,2024-10-09 06:04:26.879,RnajF_htcaoYTu8,105,152,Quiz 2: Memory Management,2024-10-09 06:04:29.156
430,623,96,51,2024-10-09 06:04:30.619,623,Anna,Mills,Janis.Doyle@gmail.com,231,215,2024-10-09 06:04:26.879,22Mhzhw5k5R3J8N,96,149,Quiz 1: JavaScript Basics,2024-10-09 06:04:28.870
432,635,108,18,2024-10-09 06:04:30.619,635,Kaitlyn,Moen,Duncan.Tromp@yahoo.com,228,211,2024-10-09 06:04:26.879,sab__ODfWT4iWw6,108,150,Quiz 1: Encryption Techniques,2024-10-09 06:04:29.238
436,627,90,55,2024-10-09 06:04:30.619,627,Carlee,Gutmann,Ardella_Lockman90@yahoo.com,231,214,2024-10-09 06:04:26.879,3Q31LfwN8tZmCCE,90,146,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:28.674
440,627,111,44,2024-10-09 06:04:30.619,627,Carlee,Gutmann,Ardella_Lockman90@yahoo.com,231,214,2024-10-09 06:04:26.879,3Q31LfwN8tZmCCE,111,148,Quiz 2: Encryption Techniques,2024-10-09 06:04:29.346
447,636,110,30,2024-10-09 06:04:30.619,636,Albertha,Barrows,Missouri_Schuster21@gmail.com,226,215,2024-10-09 06:04:26.880,zA_N5VeDQVx_Q9B,110,148,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.311
452,639,92,50,2024-10-09 06:04:30.619,639,Kade,Stracke,Juwan.Nolan@gmail.com,229,214,2024-10-09 06:04:26.880,GZ4k_eiuyiMdz5g,92,155,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:28.728
460,625,92,43,2024-10-09 06:04:30.619,625,Stuart,Cummings,Jerome.Nader@hotmail.com,226,211,2024-10-09 06:04:26.879,52Kjgl17AAuKDvA,92,155,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:28.728
462,630,97,80,2024-10-09 06:04:30.619,630,Kristina,Murray,Shawna.Kerluke@hotmail.com,232,212,2024-10-09 06:04:26.880,7wuWMNAk3Ko6MxY,97,149,Quiz 2: Neural Networks,2024-10-09 06:04:28.905
470,631,103,70,2024-10-09 06:04:30.619,631,Samara,Predovic-Torp,Keaton2@yahoo.com,223,213,2024-10-09 06:04:26.880,liUDlCsV0rNHlQC,103,154,Quiz 2: Authentication Methods,2024-10-09 06:04:29.097
474,637,120,67,2024-10-09 06:04:30.619,637,Nora,Price,Mekhi.Gerhold17@yahoo.com,228,212,2024-10-09 06:04:26.880,96XzLIUFKbtlQYt,120,159,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:29.777
480,638,105,0,2024-10-09 06:04:30.619,638,Everett,Walker,Bernice.Green85@hotmail.com,224,213,2024-10-09 06:04:26.880,UFIT86YqmYioNtP,105,152,Quiz 2: Memory Management,2024-10-09 06:04:29.156
481,638,111,79,2024-10-09 06:04:30.619,638,Everett,Walker,Bernice.Green85@hotmail.com,224,213,2024-10-09 06:04:26.880,UFIT86YqmYioNtP,111,148,Quiz 2: Encryption Techniques,2024-10-09 06:04:29.346
561,675,96,66,2024-10-09 06:04:30.623,675,Vincenzo,Kihn,Leopold94@hotmail.com,223,214,2024-10-09 06:04:26.881,mjNcrfQHuWxYWwF,96,149,Quiz 1: JavaScript Basics,2024-10-09 06:04:28.870
562,677,122,60,2024-10-09 06:04:30.623,677,Baby,Carter,Janae_Reichel71@hotmail.com,229,213,2024-10-09 06:04:26.881,4o8dnGwxg0WpjvF,122,156,Quiz 1: Process Management,2024-10-09 06:04:29.909
575,680,97,57,2024-10-09 06:04:30.623,680,Monroe,Willms,Jazmyn89@hotmail.com,224,215,2024-10-09 06:04:26.881,ORKDDsAYI62sCBr,97,149,Quiz 2: Neural Networks,2024-10-09 06:04:28.905
577,681,122,66,2024-10-09 06:04:30.624,681,Hans,Beier,Sydni.Lowe65@yahoo.com,227,211,2024-10-09 06:04:26.881,OD71_31_WdpF6Zf,122,156,Quiz 1: Process Management,2024-10-09 06:04:29.909
169,696,115,6,2024-10-09 06:04:30.602,696,Madaline,Legros,Rickey.Beatty@hotmail.com,229,214,2024-10-09 06:04:26.882,uwnECm8zT8F1E2B,115,147,Quiz 2: Functions and Methods,2024-10-09 06:04:29.493
172,540,103,36,2024-10-09 06:04:30.602,540,Gladyce,Kozey,Milo_Reynolds@gmail.com,230,213,2024-10-09 06:04:26.878,5F7K5etEQxB9cJj,103,154,Quiz 2: Authentication Methods,2024-10-09 06:04:29.097
178,571,102,57,2024-10-09 06:04:30.602,571,Shanny,Quigley,Howell_Torp@hotmail.com,230,213,2024-10-09 06:04:26.878,ffKOlQacZFeX3Ux,102,154,Quiz 1: Variables and Data Types,2024-10-09 06:04:29.058
191,517,93,23,2024-10-09 06:04:30.603,517,Constantin,Konopelski,Terrell_Okuneva@gmail.com,228,214,2024-10-09 06:04:26.876,lUnlvZUmI7VxDKI,93,155,Quiz 2: Memory Management,2024-10-09 06:04:28.771
199,532,84,65,2024-10-09 06:04:30.603,532,Kiel,Wisozk,Houston47@hotmail.com,223,212,2024-10-09 06:04:26.877,NjFEBsKZ1NlwiyO,84,151,Quiz 1: Supervised Learning,2024-10-09 06:04:28.481
213,541,100,2,2024-10-09 06:04:30.603,541,Lance,Treutel,Geoffrey13@gmail.com,228,211,2024-10-09 06:04:26.878,ehJ4eJqu5sSpfxG,100,161,Quiz 1: Software Development Life Cycle,2024-10-09 06:04:28.990
226,559,107,15,2024-10-09 06:04:30.604,559,Ted,Moore,Brent.Lang@gmail.com,228,211,2024-10-09 06:04:26.878,boBRszaA2FDm0AC,107,157,Quiz 2: Memory Management,2024-10-09 06:04:29.213
240,527,123,43,2024-10-09 06:04:30.604,527,Isabelle,Kohler,Mason.Nienow@hotmail.com,226,214,2024-10-09 06:04:26.877,1YJ0lNkqwp2_zwu,123,156,Quiz 2: Functions and Methods,2024-10-09 06:04:30.043
252,551,89,22,2024-10-09 06:04:30.604,551,Aaliyah,Legros,Hilario.Littel32@gmail.com,228,211,2024-10-09 06:04:26.878,AK4YFjg6__OP4UV,89,144,Quiz 2: Control Structures,2024-10-09 06:04:28.650
261,563,99,67,2024-10-09 06:04:30.604,563,Heather,Bogisich,Marisa_Prosacco@yahoo.com,229,215,2024-10-09 06:04:26.878,a9fbnYRBAatBOmE,99,162,Quiz 2: Encryption Techniques,2024-10-09 06:04:28.961
272,538,123,18,2024-10-09 06:04:30.604,538,Jevon,Breitenberg,Korey_Keebler@gmail.com,223,213,2024-10-09 06:04:26.878,RBGkUNXh7DjjnuH,123,156,Quiz 2: Functions and Methods,2024-10-09 06:04:30.043
291,590,92,80,2024-10-09 06:04:30.604,590,Eryn,Kirlin,Lilly58@yahoo.com,226,214,2024-10-09 06:04:26.879,y3D_F8B3inXlm6h,92,155,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:28.728
302,655,89,51,2024-10-09 06:04:30.617,655,Braxton,Kiehn,Ibrahim77@gmail.com,226,212,2024-10-09 06:04:26.880,YIMn58smgT0a1Gf,89,144,Quiz 2: Control Structures,2024-10-09 06:04:28.650
315,567,123,15,2024-10-09 06:04:30.618,567,Breana,Cruickshank,Ansley53@yahoo.com,226,212,2024-10-09 06:04:26.878,ye_qyCwr6SzUFmW,123,156,Quiz 2: Functions and Methods,2024-10-09 06:04:30.043
325,594,105,39,2024-10-09 06:04:30.618,594,Jarret,Gleason,Peggie_Bergstrom-MacGyver@hotmail.com,228,212,2024-10-09 06:04:26.879,wjKmGKUA8cNS1Ek,105,152,Quiz 2: Memory Management,2024-10-09 06:04:29.156
334,592,90,32,2024-10-09 06:04:30.618,592,Chester,Jacobi,Mable.Block@gmail.com,224,214,2024-10-09 06:04:26.879,M5rwEYloRz9vKhO,90,146,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:28.674
349,586,108,49,2024-10-09 06:04:30.618,586,Polly,Gibson,Miller35@gmail.com,226,214,2024-10-09 06:04:26.879,VDaeXI7tTZSdCcs,108,150,Quiz 1: Encryption Techniques,2024-10-09 06:04:29.238
366,612,88,89,2024-10-09 06:04:30.618,612,Molly,Kshlerin,Adalberto_Hermann65@gmail.com,232,213,2024-10-09 06:04:26.879,edEy3Z8sI_vdkyw,88,144,Quiz 1: Unsupervised Learning,2024-10-09 06:04:28.619
376,683,116,8,2024-10-09 06:04:30.618,683,Cordelia,Spencer,Marcel_Lang@yahoo.com,230,215,2024-10-09 06:04:26.881,5I1EH3sKRT_NGqK,116,143,Quiz 1: Memory Management,2024-10-09 06:04:29.539
389,597,110,56,2024-10-09 06:04:30.618,597,Robb,Lebsack,Ivy55@hotmail.com,229,213,2024-10-09 06:04:26.879,G16BnovO7tyJCwg,110,148,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.311
401,600,92,98,2024-10-09 06:04:30.619,600,Kayli,Powlowski,Braulio23@yahoo.com,231,215,2024-10-09 06:04:26.879,kNiYKAia916ToCW,92,155,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:28.728
412,609,116,27,2024-10-09 06:04:30.619,609,Lynn,Simonis,Amanda.Bauch4@yahoo.com,228,214,2024-10-09 06:04:26.879,RnajF_htcaoYTu8,116,143,Quiz 1: Memory Management,2024-10-09 06:04:29.539
431,602,102,2,2024-10-09 06:04:30.619,602,Leonard,Wolf,Joshua71@yahoo.com,226,211,2024-10-09 06:04:26.879,8ruPXMjnhIUvgLb,102,154,Quiz 1: Variables and Data Types,2024-10-09 06:04:29.058
443,632,116,15,2024-10-09 06:04:30.619,632,Sierra,Schaefer,Ottilie82@yahoo.com,225,213,2024-10-09 06:04:26.880,BZfvB51q9gbVR0S,116,143,Quiz 1: Memory Management,2024-10-09 06:04:29.539
449,636,117,38,2024-10-09 06:04:30.619,636,Albertha,Barrows,Missouri_Schuster21@gmail.com,226,215,2024-10-09 06:04:26.880,zA_N5VeDQVx_Q9B,117,143,Quiz 2: Design Patterns,2024-10-09 06:04:29.578
463,630,108,44,2024-10-09 06:04:30.619,630,Kristina,Murray,Shawna.Kerluke@hotmail.com,232,212,2024-10-09 06:04:26.880,7wuWMNAk3Ko6MxY,108,150,Quiz 1: Encryption Techniques,2024-10-09 06:04:29.238
490,649,92,9,2024-10-09 06:04:30.619,649,Julianne,Smith,Jess46@gmail.com,223,212,2024-10-09 06:04:26.880,Ei5jKLxBBlt62Cv,92,155,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:28.728
573,678,88,98,2024-10-09 06:04:30.623,678,Colleen,Lesch,Leilani_Herman@gmail.com,228,213,2024-10-09 06:04:26.881,US_yrQP1Qfjestx,88,144,Quiz 1: Unsupervised Learning,2024-10-09 06:04:28.619
161,543,97,74,2024-10-09 06:04:30.601,543,Crystel,Ankunding,Bridie93@gmail.com,228,214,2024-10-09 06:04:26.878,cBAQD3BPTOLrvlB,97,149,Quiz 2: Neural Networks,2024-10-09 06:04:28.905
175,565,88,88,2024-10-09 06:04:30.602,565,Armand,Friesen,Syble_Friesen@hotmail.com,226,213,2024-10-09 06:04:26.878,rveadU9t4z8saML,88,144,Quiz 1: Unsupervised Learning,2024-10-09 06:04:28.619
165,540,107,11,2024-10-09 06:04:30.601,540,Gladyce,Kozey,Milo_Reynolds@gmail.com,230,213,2024-10-09 06:04:26.878,5F7K5etEQxB9cJj,107,157,Quiz 2: Memory Management,2024-10-09 06:04:29.213
182,579,86,67,2024-10-09 06:04:30.602,579,Vernie,Medhurst,Abbigail.Davis@gmail.com,223,212,2024-10-09 06:04:26.878,QIQ2NYMJZe8Fghv,86,145,Quiz 1: Neural Networks,2024-10-09 06:04:28.562
188,696,110,72,2024-10-09 06:04:30.603,696,Madaline,Legros,Rickey.Beatty@hotmail.com,229,214,2024-10-09 06:04:26.882,uwnECm8zT8F1E2B,110,148,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.311
196,523,116,21,2024-10-09 06:04:30.603,523,Jamel,Pouros,Jovanny96@hotmail.com,231,214,2024-10-09 06:04:26.877,HIbSueiR0GwvYq2,116,143,Quiz 1: Memory Management,2024-10-09 06:04:29.539
201,523,88,56,2024-10-09 06:04:30.603,523,Jamel,Pouros,Jovanny96@hotmail.com,231,214,2024-10-09 06:04:26.877,HIbSueiR0GwvYq2,88,144,Quiz 1: Unsupervised Learning,2024-10-09 06:04:28.619
210,542,105,37,2024-10-09 06:04:30.603,542,Nayeli,VonRueden,Elenor.Swift55@hotmail.com,227,212,2024-10-09 06:04:26.878,n_9_ANCPmUmPT1W,105,152,Quiz 2: Memory Management,2024-10-09 06:04:29.156
215,553,123,95,2024-10-09 06:04:30.603,553,Ramon,Jaskolski,Janick.Abbott@yahoo.com,228,211,2024-10-09 06:04:26.878,X_iyV39VA6NeLMP,123,156,Quiz 2: Functions and Methods,2024-10-09 06:04:30.043
222,559,89,27,2024-10-09 06:04:30.604,559,Ted,Moore,Brent.Lang@gmail.com,228,211,2024-10-09 06:04:26.878,boBRszaA2FDm0AC,89,144,Quiz 2: Control Structures,2024-10-09 06:04:28.650
225,570,97,80,2024-10-09 06:04:30.604,570,Jay,Konopelski,Webster75@gmail.com,230,211,2024-10-09 06:04:26.878,Wjiq5VH3NcFuDIg,97,149,Quiz 2: Neural Networks,2024-10-09 06:04:28.905
232,528,116,33,2024-10-09 06:04:30.604,528,Blanca,Heidenreich,Warren6@yahoo.com,226,214,2024-10-09 06:04:26.877,MUaiPwJnnPh_w5T,116,143,Quiz 1: Memory Management,2024-10-09 06:04:29.539
234,556,98,90,2024-10-09 06:04:30.604,556,Irving,Hayes,Caesar_Stark@hotmail.com,227,212,2024-10-09 06:04:26.878,hCshcEM8bYRXzFZ,98,162,Quiz 1: Neural Networks,2024-10-09 06:04:28.934
241,556,101,92,2024-10-09 06:04:30.604,556,Irving,Hayes,Caesar_Stark@hotmail.com,227,212,2024-10-09 06:04:26.878,hCshcEM8bYRXzFZ,101,161,Quiz 2: Supervised Learning,2024-10-09 06:04:29.023
248,548,89,29,2024-10-09 06:04:30.604,548,Salma,Prohaska,Reuben_Harber@yahoo.com,229,211,2024-10-09 06:04:26.878,ga7VjVmXsV93oGo,89,144,Quiz 2: Control Structures,2024-10-09 06:04:28.650
250,537,110,61,2024-10-09 06:04:30.604,537,Hipolito,Leuschke,Wilford98@hotmail.com,225,214,2024-10-09 06:04:26.877,ZjqdxLQ7DgYxkR7,110,148,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.311
262,555,104,91,2024-10-09 06:04:30.604,555,Emile,Marvin,Erwin.OReilly87@gmail.com,224,213,2024-10-09 06:04:26.878,5Uue1DJ9qY5SFJ3,104,152,Quiz 1: Network Protocols,2024-10-09 06:04:29.127
265,563,84,21,2024-10-09 06:04:30.604,563,Heather,Bogisich,Marisa_Prosacco@yahoo.com,229,215,2024-10-09 06:04:26.878,a9fbnYRBAatBOmE,84,151,Quiz 1: Supervised Learning,2024-10-09 06:04:28.481
275,590,97,96,2024-10-09 06:04:30.604,590,Eryn,Kirlin,Lilly58@yahoo.com,226,214,2024-10-09 06:04:26.879,y3D_F8B3inXlm6h,97,149,Quiz 2: Neural Networks,2024-10-09 06:04:28.905
282,628,116,3,2024-10-09 06:04:30.604,628,Selmer,Schiller,Esta.Kris@hotmail.com,224,213,2024-10-09 06:04:26.879,JV3yZtaObv4LYMJ,116,143,Quiz 1: Memory Management,2024-10-09 06:04:29.539
287,641,115,45,2024-10-09 06:04:30.604,641,Damion,Ruecker,Manuel.Ward3@hotmail.com,226,211,2024-10-09 06:04:26.880,yLvdefmovMc8KZ9,115,147,Quiz 2: Functions and Methods,2024-10-09 06:04:29.493
288,562,122,19,2024-10-09 06:04:30.604,562,Marianne,Reichel-Erdman,Damien_Welch@hotmail.com,225,213,2024-10-09 06:04:26.878,X_2VrL412Pbf3fy,122,156,Quiz 1: Process Management,2024-10-09 06:04:29.909
300,655,105,98,2024-10-09 06:04:30.617,655,Braxton,Kiehn,Ibrahim77@gmail.com,226,212,2024-10-09 06:04:26.880,YIMn58smgT0a1Gf,105,152,Quiz 2: Memory Management,2024-10-09 06:04:29.156
314,568,87,29,2024-10-09 06:04:30.618,568,Linnie,Parker,Ariane89@yahoo.com,227,215,2024-10-09 06:04:26.878,_1G53jR94oLWdFM,87,145,Quiz 2: HTML and CSS,2024-10-09 06:04:28.591
327,582,85,26,2024-10-09 06:04:30.618,582,Hollie,Reilly,Charity3@hotmail.com,231,214,2024-10-09 06:04:26.879,nY3HWYoGCnGSpeI,85,151,Quiz 2: Unsupervised Learning,2024-10-09 06:04:28.522
336,598,106,7,2024-10-09 06:04:30.618,598,Jermain,Ziemann,Justine61@yahoo.com,228,213,2024-10-09 06:04:26.879,ppE5hQR0hUcOwrd,106,157,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.182
346,606,93,11,2024-10-09 06:04:30.618,606,Margret,Funk,Ivah.Dickens-Haley@hotmail.com,230,214,2024-10-09 06:04:26.879,uyxj_ejRkZZF_O1,93,155,Quiz 2: Memory Management,2024-10-09 06:04:28.771
363,686,123,58,2024-10-09 06:04:30.618,686,Emery,Predovic,Erling_Kovacek@yahoo.com,227,211,2024-10-09 06:04:26.881,dXbziJaKUtPUSF6,123,156,Quiz 2: Functions and Methods,2024-10-09 06:04:30.043
379,685,118,61,2024-10-09 06:04:30.618,685,Bernita,Runolfsdottir,Polly_Jacobson@yahoo.com,223,213,2024-10-09 06:04:26.881,OfgAshpuXYEygrk,118,153,Quiz 1: Software Development Life Cycle,2024-10-09 06:04:29.612
